session ID,session_duration,total_pages_viewed,main_category_count,clothing_models_count,avg_price,max_price,min_price,price_range,country,cluster
20562,2,2,1,2,54.5,57,52,5,29,3
20563,1,1,1,1,60.0,60,60,0,29,3
20564,3,1,2,3,41.0,72,23,49,29,0
20565,4,1,1,2,52.5,62,43,19,29,3
20566,5,1,2,5,50.6,72,38,34,29,0
20567,8,1,3,8,38.5,52,28,24,29,0
20568,11,3,3,9,34.81818181818182,48,23,25,29,0
20569,3,2,2,2,44.666666666666664,48,38,10,29,1
20570,5,1,1,5,49.8,82,38,44,29,0
20571,3,2,1,3,38.0,43,28,15,29,1
20572,5,1,1,5,52.4,72,33,39,29,0
20573,1,1,1,1,38.0,38,38,0,29,1
20574,17,4,2,15,43.0,57,23,34,29,0
20575,6,3,1,6,33.666666666666664,52,20,32,29,0
20576,1,1,1,1,67.0,67,67,0,29,3
20577,11,1,2,10,50.54545454545455,67,33,34,29,0
20578,19,1,3,19,42.31578947368421,62,23,39,29,0
20579,7,4,3,7,40.142857142857146,62,20,42,29,0
20580,1,1,1,1,23.0,23,23,0,29,1
20581,8,2,3,8,45.25,67,28,39,29,0
20582,10,4,3,10,43.9,60,18,42,29,0
20583,5,2,1,5,46.6,62,33,29,29,0
20584,6,3,3,6,43.833333333333336,57,20,37,29,0
20585,2,1,1,2,33.0,38,28,10,29,1
20586,7,3,2,6,40.57142857142857,57,28,29,29,0
20587,1,1,1,1,67.0,67,67,0,29,3
20588,5,2,1,5,51.4,67,38,29,29,3
20589,1,1,1,1,38.0,38,38,0,29,1
20590,2,1,1,1,48.0,48,48,0,29,3
20591,2,2,2,2,51.0,82,20,62,29,0
20592,3,1,3,3,47.666666666666664,52,43,9,29,3
20593,1,1,1,1,38.0,38,38,0,29,1
20594,4,1,2,4,37.75,52,28,24,29,1
20595,1,1,1,1,67.0,67,67,0,9,3
20596,1,1,1,1,48.0,48,48,0,29,3
20597,1,1,1,1,38.0,38,38,0,15,1
20598,4,1,2,4,36.75,43,28,15,29,1
20599,2,2,1,2,45.0,57,33,24,29,0
20600,3,1,1,3,33.0,43,28,15,29,1
20601,1,1,1,1,62.0,62,62,0,29,3
20602,1,1,1,1,33.0,33,33,0,29,1
20603,1,1,1,1,43.0,43,43,0,9,1
20604,25,4,3,25,41.0,62,18,44,29,2
20605,3,2,1,3,41.0,52,28,24,29,1
20606,6,3,1,6,33.0,43,28,15,29,1
20607,1,1,1,1,28.0,28,28,0,29,1
20608,1,1,1,1,43.0,43,43,0,29,1
20609,7,4,2,5,37.285714285714285,38,33,5,29,1
20610,6,2,1,5,35.5,43,33,10,29,1
20611,11,3,3,10,48.63636363636363,82,28,54,29,0
20612,13,2,4,12,47.53846153846154,62,28,34,44,0
20613,42,4,2,32,41.69047619047619,82,28,54,29,2
20614,1,1,1,1,28.0,28,28,0,29,1
20615,1,1,1,1,43.0,43,43,0,29,1
20616,1,1,1,1,43.0,43,43,0,29,1
20617,3,1,1,3,43.0,48,33,15,29,1
20618,11,5,2,11,42.36363636363637,72,28,44,29,0
20619,4,2,1,3,51.25,67,38,29,29,3
20620,10,4,3,10,43.0,57,33,24,29,0
20621,6,4,2,6,35.5,57,20,37,29,0
20622,21,1,3,20,37.142857142857146,62,23,39,29,0
20623,4,1,2,4,36.75,43,28,15,29,1
20624,1,1,1,1,57.0,57,57,0,29,3
20625,5,1,2,4,37.0,48,23,25,29,1
20626,7,1,1,6,50.285714285714285,67,38,29,29,3
20627,7,1,3,6,49.857142857142854,82,33,49,29,0
20628,1,1,1,1,28.0,28,28,0,29,1
20629,13,4,3,12,42.23076923076923,62,28,34,44,0
20630,17,3,3,17,45.94117647058823,82,28,54,29,2
20631,7,3,3,7,42.857142857142854,62,33,29,29,0
20632,8,2,3,8,46.875,72,28,44,29,0
20633,1,1,1,1,55.0,55,55,0,29,3
20634,12,3,3,12,51.083333333333336,82,33,49,9,0
20635,4,1,1,4,56.25,82,38,44,9,3
20636,2,1,1,2,35.5,43,28,15,21,1
20637,3,1,1,3,57.0,62,52,10,29,3
20638,3,3,2,3,56.333333333333336,65,52,13,29,3
20639,1,1,1,1,33.0,33,33,0,9,1
20640,3,2,1,3,49.333333333333336,62,43,19,46,3
20641,36,4,3,30,38.638888888888886,65,23,42,29,2
20642,25,5,4,25,39.64,62,23,39,29,2
20643,3,1,2,3,49.0,52,43,9,46,3
20644,17,3,3,16,42.11764705882353,60,23,37,29,0
20645,10,4,3,10,41.1,62,28,34,29,0
20646,9,2,3,9,50.333333333333336,82,28,54,29,0
20647,5,1,2,5,41.4,65,28,37,29,0
20648,3,1,2,3,46.0,72,33,39,29,0
20649,5,1,2,5,35.0,48,23,25,29,1
20650,2,1,1,1,48.0,48,48,0,29,3
20651,1,1,1,1,33.0,33,33,0,9,1
20652,2,2,2,2,45.0,52,38,14,46,1
20653,3,2,1,3,46.0,62,38,24,9,3
20654,20,4,3,14,48.9,72,28,44,29,2
20655,2,2,1,2,50.0,52,48,4,29,3
20656,6,2,2,6,46.666666666666664,62,28,34,9,0
20657,7,3,2,7,44.0,57,33,24,29,0
20658,1,1,1,1,28.0,28,28,0,29,1
20659,5,1,1,3,42.6,62,28,34,9,0
20660,112,5,4,96,43.50892857142857,82,23,59,24,2
20661,2,1,1,2,62.0,62,62,0,29,3
20662,1,1,1,1,62.0,62,62,0,29,3
20663,3,2,1,3,36.333333333333336,43,23,20,29,1
20664,2,1,2,2,40.5,48,33,15,29,1
20665,1,1,1,1,43.0,43,43,0,29,1
20666,8,3,3,8,38.125,52,20,32,29,0
20667,3,1,2,3,46.0,52,38,14,29,1
20668,2,1,1,1,20.0,20,20,0,9,1
20669,21,3,4,21,41.523809523809526,67,23,44,29,2
20670,1,1,1,1,57.0,57,57,0,29,3
20671,4,2,1,4,50.75,62,38,24,29,3
20672,4,2,2,4,44.75,60,28,32,29,0
20673,7,1,2,7,49.857142857142854,62,38,24,9,0
20674,1,1,1,1,43.0,43,43,0,22,1
20675,2,1,1,2,40.5,43,38,5,29,1
20676,1,1,1,1,33.0,33,33,0,29,1
20677,18,5,2,16,35.22222222222222,48,18,30,29,2
20678,11,3,4,9,39.45454545454545,67,20,47,29,0
20679,12,1,2,11,48.166666666666664,72,38,34,9,0
20680,2,1,2,2,30.5,38,23,15,29,1
20681,10,3,4,10,50.4,77,28,49,10,0
20682,1,1,1,1,38.0,38,38,0,29,1
20683,3,1,1,3,36.333333333333336,43,28,15,24,1
20684,11,4,2,11,40.27272727272727,57,18,39,29,0
20685,5,2,3,5,36.0,48,28,20,29,0
20686,15,5,4,14,43.333333333333336,57,28,29,41,2
20687,9,5,1,8,38.0,43,33,10,34,1
20688,3,1,1,3,36.333333333333336,43,28,15,29,1
20689,3,1,2,3,31.333333333333332,38,28,10,29,1
20690,1,1,1,1,43.0,43,43,0,29,1
20691,3,3,1,3,49.0,57,33,24,9,0
20692,6,1,2,6,51.0,72,38,34,9,0
20693,8,2,3,6,34.875,48,23,25,29,0
20694,1,1,1,1,57.0,57,57,0,29,3
20695,1,1,1,1,38.0,38,38,0,29,1
20696,6,3,3,6,44.666666666666664,52,28,24,29,0
20697,17,5,4,16,40.1764705882353,52,28,24,29,2
20698,2,2,1,2,35.5,38,33,5,29,1
20699,1,1,1,1,28.0,28,28,0,9,1
20700,3,2,3,3,44.333333333333336,57,38,19,29,0
20701,2,1,1,2,57.0,62,52,10,41,3
20702,4,2,2,3,47.5,62,38,24,29,0
20703,29,4,4,27,40.172413793103445,62,20,42,29,2
20704,10,5,3,10,41.6,62,23,39,29,0
20705,5,1,1,3,50.6,62,43,19,21,3
20706,4,1,1,4,55.0,82,38,44,29,3
20707,7,2,3,7,53.714285714285715,77,28,49,29,0
20708,3,1,1,1,33.0,33,33,0,29,1
20709,9,3,3,9,49.111111111111114,62,38,24,29,0
20710,3,2,2,3,38.0,43,33,10,29,1
20711,5,1,2,5,43.8,62,28,34,29,0
20712,3,2,1,3,51.0,82,33,49,29,0
20713,3,2,2,3,46.0,62,38,24,29,0
20714,4,1,2,2,43.0,48,38,10,29,1
20715,4,2,2,4,41.75,43,38,5,29,1
20716,4,3,2,4,47.5,67,28,39,29,0
20717,7,3,1,7,43.42857142857143,62,28,34,29,0
20718,5,2,1,5,40.0,43,38,5,29,1
20719,5,1,3,4,48.6,62,33,29,29,0
20720,8,1,3,8,41.5,62,28,34,29,0
20721,1,1,1,1,38.0,38,38,0,29,1
20722,5,1,1,5,46.6,62,28,34,29,0
20723,27,4,3,26,42.0,72,20,52,29,2
20724,3,2,1,3,62.0,67,57,10,29,3
20725,2,1,1,2,45.0,62,28,34,29,0
20726,8,3,1,8,45.5,52,33,19,29,0
20727,12,3,3,12,44.916666666666664,62,20,42,29,0
20728,8,3,2,8,49.375,62,33,29,29,0
20729,1,1,1,1,67.0,67,67,0,29,3
20730,11,1,3,11,42.36363636363637,52,28,24,29,0
20731,1,1,1,1,52.0,52,52,0,29,3
20732,1,1,1,1,38.0,38,38,0,29,1
20733,11,3,3,11,51.54545454545455,67,38,29,29,0
20734,5,2,3,5,42.2,57,20,37,29,0
20735,1,1,1,1,62.0,62,62,0,29,3
20736,10,3,3,10,49.7,67,38,29,29,0
20737,16,5,4,15,42.1875,57,28,29,29,2
20738,2,1,2,2,28.0,28,28,0,29,1
20739,16,3,3,16,43.9375,67,28,39,29,0
20740,16,3,3,11,44.3125,72,28,44,29,0
20741,3,3,2,3,29.666666666666668,38,23,15,29,1
20742,5,1,3,5,42.8,82,23,59,29,0
20743,16,3,3,16,47.3125,82,20,62,29,2
20744,4,3,2,4,42.75,57,28,29,29,0
20745,2,2,1,2,33.0,43,23,20,29,1
20746,4,3,2,4,59.0,62,55,7,29,3
20747,4,1,2,4,36.5,62,23,39,29,0
20748,16,2,4,12,49.0625,82,28,54,29,0
20749,8,2,1,8,54.375,82,38,44,29,0
20750,6,3,3,6,51.666666666666664,62,43,19,16,0
20751,3,1,1,2,38.0,43,28,15,29,1
20752,8,1,3,8,53.5,82,38,44,29,0
20753,3,1,3,3,46.0,52,38,14,29,0
20754,8,3,2,8,48.875,82,23,59,29,0
20755,1,1,1,1,43.0,43,43,0,29,1
20756,2,1,1,2,67.0,72,62,10,29,3
20757,4,2,2,4,63.25,82,52,30,29,3
20758,7,1,3,7,45.0,82,28,54,29,0
20759,1,1,1,1,43.0,43,43,0,29,1
20760,3,1,1,3,38.0,43,28,15,29,1
20761,2,2,2,2,45.0,62,28,34,29,0
20762,7,4,1,7,39.42857142857143,48,28,20,29,0
20763,4,2,1,4,46.5,82,28,54,29,0
20764,18,4,2,13,36.05555555555556,52,20,32,29,0
20765,3,1,2,2,44.333333333333336,67,33,34,29,0
20766,11,3,3,9,44.18181818181818,57,33,24,29,0
20767,4,1,3,4,36.75,48,23,25,29,0
20768,6,1,3,6,47.666666666666664,82,38,44,29,0
20769,5,2,1,5,52.4,67,38,29,29,3
20770,8,2,1,8,51.75,67,38,29,29,0
20771,4,3,1,4,30.5,33,28,5,29,1
20772,1,1,1,1,57.0,57,57,0,29,3
20773,26,4,3,26,42.42307692307692,62,20,42,29,2
20774,9,3,3,8,52.0,77,33,44,29,0
20775,3,1,1,3,55.666666666666664,67,38,29,29,3
20776,1,1,1,1,33.0,33,33,0,29,1
20777,1,1,1,1,38.0,38,38,0,29,1
20778,4,1,1,4,42.75,62,28,34,29,0
20779,1,1,1,1,52.0,52,52,0,29,3
20780,3,2,2,3,38.0,48,33,15,29,1
20781,4,1,2,3,50.25,82,38,44,29,0
20782,2,1,1,2,62.0,62,62,0,29,3
20783,2,1,2,2,57.0,62,52,10,29,3
20784,26,5,4,26,40.30769230769231,72,23,49,29,2
20785,3,2,2,3,49.333333333333336,82,28,54,29,0
20786,13,4,4,13,39.46153846153846,82,28,54,29,2
20787,2,2,1,2,33.0,38,28,10,29,1
20788,2,1,1,2,38.0,38,38,0,29,1
20789,17,5,4,17,39.588235294117645,57,23,34,29,2
20790,5,2,2,4,58.4,82,28,54,29,0
20791,3,2,2,3,49.333333333333336,62,38,24,29,0
20792,2,1,1,2,43.0,43,43,0,29,1
20793,4,2,1,4,41.75,48,28,20,29,1
20794,12,3,1,11,35.083333333333336,43,23,20,29,1
20795,11,4,3,11,46.09090909090909,67,33,34,29,0
20796,1,1,1,1,38.0,38,38,0,29,1
20797,8,2,2,7,47.5,62,28,34,29,0
20798,13,4,2,13,42.92307692307692,82,28,54,29,0
20799,2,1,2,2,38.0,48,28,20,29,1
20800,6,3,3,6,57.666666666666664,82,38,44,29,0
20801,1,1,1,1,48.0,48,48,0,29,3
20802,14,3,3,14,40.07142857142857,62,23,39,9,0
20803,15,3,3,15,43.46666666666667,67,23,44,29,0
20804,16,3,3,13,53.6875,67,33,34,29,0
20805,1,1,1,1,43.0,43,43,0,29,1
20806,8,2,1,8,45.75,62,28,34,29,0
20807,22,2,3,21,48.63636363636363,82,28,54,29,2
20808,3,1,1,3,44.333333333333336,62,28,34,29,0
20809,2,1,1,1,62.0,62,62,0,29,3
20810,6,2,1,5,42.5,60,38,22,9,0
20811,1,1,1,1,67.0,67,67,0,29,3
20812,2,1,1,1,43.0,43,43,0,29,1
20813,4,1,3,4,50.25,67,43,24,29,0
20814,107,5,2,107,39.71028037383178,82,23,59,29,2
20815,1,1,1,1,62.0,62,62,0,44,3
20816,17,3,2,17,41.529411764705884,72,20,52,29,2
20817,13,4,3,13,46.38461538461539,62,28,34,9,0
20818,2,1,1,2,33.0,38,28,10,29,1
20819,7,1,2,7,42.857142857142854,62,23,39,44,0
20820,6,4,2,5,50.0,62,28,34,29,0
20821,3,3,2,3,38.0,43,33,10,29,1
20822,7,2,3,7,44.857142857142854,62,28,34,29,0
20823,6,3,2,6,48.333333333333336,57,38,19,29,0
20824,5,1,2,4,49.6,67,33,34,29,0
20825,3,3,1,3,44.666666666666664,48,43,5,29,1
20826,5,1,1,5,46.2,62,28,34,29,0
20827,3,2,2,3,47.666666666666664,62,38,24,29,0
20828,2,2,1,2,38.0,38,38,0,29,1
20829,15,4,2,14,38.6,50,20,30,29,0
20830,21,4,4,21,42.0,62,28,34,29,2
20831,7,5,3,7,42.0,52,33,19,29,0
20832,2,1,1,2,62.0,67,57,10,29,3
20833,13,3,2,13,45.07692307692308,82,18,64,9,0
20834,4,1,2,4,56.0,72,38,34,46,3
20835,6,3,3,6,46.0,62,28,34,29,0
20836,6,1,1,6,51.5,62,43,19,29,3
20837,30,5,4,28,40.93333333333333,57,18,39,29,2
20838,3,1,1,3,36.333333333333336,38,33,5,29,1
20839,19,5,4,18,37.526315789473685,57,26,31,29,2
20840,5,2,1,5,45.6,62,28,34,29,0
20841,2,1,2,2,50.0,62,38,24,29,3
20842,8,3,3,8,44.5,57,28,29,9,0
20843,3,2,1,3,29.666666666666668,33,28,5,29,1
20844,1,1,1,1,57.0,57,57,0,9,3
20845,2,1,2,2,38.0,38,38,0,29,1
20846,6,1,2,6,33.833333333333336,48,23,25,29,1
20847,8,5,2,8,44.0,57,33,24,46,0
20848,14,4,3,14,40.642857142857146,57,23,34,29,0
20849,3,3,1,3,49.0,57,33,24,29,0
20850,1,1,1,1,43.0,43,43,0,29,1
20851,77,4,4,74,41.09090909090909,72,18,54,24,2
20852,24,3,2,22,35.291666666666664,48,23,25,29,2
20853,2,2,1,2,45.0,57,33,24,29,0
20854,9,3,3,8,48.0,57,38,19,29,0
20855,9,2,4,9,48.666666666666664,67,33,34,29,0
20856,11,3,3,11,50.45454545454545,67,28,39,29,0
20857,3,1,1,3,41.333333333333336,43,38,5,29,1
20858,29,5,3,29,39.3448275862069,60,28,32,29,2
20859,3,2,2,3,38.0,48,28,20,29,1
20860,4,2,2,4,41.5,57,28,29,29,0
20861,2,1,1,1,52.0,52,52,0,29,3
20862,1,1,1,1,48.0,48,48,0,29,3
20863,1,1,1,1,67.0,67,67,0,29,3
20864,5,1,3,4,45.8,52,38,14,29,0
20865,4,2,3,3,43.0,48,38,10,29,0
20866,49,1,3,48,44.816326530612244,82,23,59,29,2
20867,1,1,1,1,43.0,43,43,0,9,1
20868,1,1,1,1,43.0,43,43,0,29,1
20869,1,1,1,1,28.0,28,28,0,16,1
20870,68,4,3,68,47.89705882352941,82,28,54,16,2
20871,3,1,1,3,41.333333333333336,43,38,5,29,1
20872,2,2,1,2,43.0,43,43,0,29,1
20873,2,2,1,2,28.0,28,28,0,29,1
20874,4,2,2,3,41.75,43,38,5,29,1
20875,11,1,2,10,41.18181818181818,62,23,39,29,0
20876,10,3,1,8,38.5,48,28,20,29,0
20877,2,1,1,2,55.0,67,43,24,29,3
20878,3,1,1,3,44.333333333333336,62,33,29,29,0
20879,1,1,1,1,62.0,62,62,0,29,3
20880,1,1,1,1,57.0,57,57,0,29,3
20881,3,1,1,3,34.666666666666664,38,28,10,29,1
20882,5,4,2,4,47.8,57,43,14,29,0
20883,1,1,1,1,57.0,57,57,0,29,3
20884,1,1,1,1,57.0,57,57,0,41,3
20885,6,3,2,6,41.833333333333336,62,20,42,34,0
20886,4,2,1,4,29.5,52,20,32,38,1
20887,2,2,1,2,35.5,43,28,15,29,1
20888,6,2,1,6,47.166666666666664,62,28,34,29,0
20889,4,2,2,4,53.5,67,38,29,29,0
20890,10,3,2,10,38.7,65,23,42,29,0
20891,2,1,2,2,43.0,48,38,10,29,1
20892,2,1,2,2,40.5,48,33,15,29,1
20893,7,3,2,6,57.142857142857146,62,38,24,29,0
20894,4,1,3,4,43.0,48,33,15,29,1
20895,2,1,1,2,35.5,43,28,15,29,1
20896,11,2,3,8,48.45454545454545,72,28,44,9,0
20897,13,4,4,12,46.76923076923077,62,28,34,24,0
20898,42,4,4,41,42.57142857142857,65,23,42,29,2
20899,15,4,3,14,47.46666666666667,82,28,54,29,2
20900,11,4,1,7,33.90909090909091,43,28,15,29,1
20901,4,2,3,4,52.5,67,38,29,29,0
20902,2,1,1,1,23.0,23,23,0,24,1
20903,10,3,2,10,46.2,67,23,44,29,0
20904,2,1,2,2,55.0,67,43,24,29,3
20905,11,2,1,10,50.36363636363637,82,38,44,29,0
20906,1,1,1,1,38.0,38,38,0,29,1
20907,6,1,1,5,51.0,82,38,44,29,0
20908,12,5,2,12,38.75,57,23,34,29,0
20909,2,2,1,2,50.0,62,38,24,29,3
20910,1,1,1,1,48.0,48,48,0,29,3
20911,15,3,3,15,46.666666666666664,62,28,34,29,0
20912,1,1,1,1,62.0,62,62,0,29,3
20913,7,3,2,7,49.0,62,33,29,29,0
20914,36,4,3,25,37.80555555555556,62,28,34,29,2
20915,6,4,1,6,37.166666666666664,43,33,10,29,1
20916,3,1,1,3,54.0,67,38,29,29,3
20917,1,1,1,1,48.0,48,48,0,29,3
20918,2,1,1,2,45.5,48,43,5,29,3
20919,8,3,3,8,41.875,57,28,29,29,0
20920,3,1,1,3,44.666666666666664,48,43,5,29,1
20921,11,4,3,9,41.81818181818182,62,28,34,29,0
20922,11,2,3,11,46.54545454545455,82,28,54,29,0
20923,7,1,1,7,55.285714285714285,82,33,49,29,0
20924,6,2,1,6,58.833333333333336,67,43,24,29,3
20925,2,1,1,2,48.0,48,48,0,29,3
20926,16,4,4,15,50.6875,65,28,37,29,2
20927,8,2,2,7,52.5,67,38,29,29,0
20928,8,1,1,8,53.5,67,38,29,29,3
20929,1,1,1,1,38.0,38,38,0,29,1
20930,4,3,1,4,36.75,38,33,5,29,1
20931,4,2,2,4,39.0,52,28,24,29,0
20932,13,2,2,13,48.23076923076923,67,28,39,29,0
20933,6,1,3,6,50.833333333333336,72,28,44,29,0
20934,1,1,1,1,38.0,38,38,0,29,1
20935,3,1,1,3,46.0,62,38,24,29,3
20936,1,1,1,1,28.0,28,28,0,29,1
20937,10,4,2,10,38.0,48,28,20,29,0
20938,33,3,3,28,44.303030303030305,82,20,62,29,2
20939,1,1,1,1,82.0,82,82,0,29,3
20940,6,2,1,6,33.0,38,28,10,29,1
20941,10,4,4,10,49.5,82,28,54,29,0
20942,26,4,3,18,43.53846153846154,72,28,44,29,2
20943,1,1,1,1,38.0,38,38,0,29,1
20944,9,3,3,9,41.22222222222222,62,18,44,29,0
20945,6,1,2,6,47.833333333333336,82,28,54,29,0
20946,24,3,4,19,35.666666666666664,52,23,29,29,2
20947,4,2,3,4,42.75,57,28,29,29,0
20948,5,2,1,5,57.2,67,38,29,29,3
20949,4,2,1,4,34.25,38,28,10,29,1
20950,5,3,2,5,32.0,48,20,28,29,0
20951,12,3,3,11,46.833333333333336,62,28,34,29,0
20952,1,1,1,1,48.0,48,48,0,29,3
20953,3,2,1,3,36.333333333333336,43,28,15,29,1
20954,7,4,2,7,46.0,57,28,29,29,0
20955,12,2,2,11,40.25,62,20,42,29,0
20956,5,2,1,5,40.0,48,33,15,29,1
20957,2,1,2,2,40.5,43,38,5,29,1
20958,20,3,3,20,42.9,62,20,42,29,2
20959,1,1,1,1,72.0,72,72,0,29,3
20960,12,1,1,3,20.5,26,20,6,29,1
20961,14,3,2,9,52.285714285714285,82,33,49,29,0
20962,1,1,1,1,43.0,43,43,0,29,1
20963,1,1,1,1,48.0,48,48,0,29,3
20964,9,2,1,8,51.333333333333336,67,38,29,29,0
20965,1,1,1,1,57.0,57,57,0,29,3
20966,11,4,2,11,42.81818181818182,67,33,34,29,0
20967,6,2,2,6,47.666666666666664,82,28,54,29,0
20968,3,1,1,3,29.666666666666668,33,28,5,29,1
20969,13,1,4,13,42.76923076923077,67,28,39,44,0
20970,46,5,4,45,42.82608695652174,82,23,59,29,2
20971,20,5,4,20,44.45,67,28,39,29,2
20972,15,4,1,14,37.8,65,23,42,29,0
20973,6,1,1,5,40.5,43,28,15,29,1
20974,6,2,1,6,46.833333333333336,72,33,39,29,0
20975,1,1,1,1,43.0,43,43,0,29,1
20976,6,3,2,6,46.0,57,38,19,29,0
20977,6,2,1,6,52.333333333333336,67,38,29,29,3
20978,2,1,2,2,59.5,62,57,5,29,3
20979,1,1,1,1,20.0,20,20,0,29,1
20980,28,5,3,22,46.32142857142857,82,28,54,46,2
20981,8,3,4,8,48.5,77,20,57,29,0
20982,3,2,1,3,41.333333333333336,43,38,5,29,1
20983,9,4,3,9,51.55555555555556,77,38,39,29,0
20984,18,3,4,17,41.388888888888886,62,28,34,29,2
20985,11,4,4,11,47.90909090909091,62,28,34,29,0
20986,11,1,3,11,40.54545454545455,62,23,39,29,0
20987,1,1,1,1,57.0,57,57,0,29,3
20988,3,3,1,3,38.333333333333336,52,20,32,29,0
20989,2,2,2,2,50.0,57,43,14,29,3
20990,10,4,4,9,43.7,72,28,44,29,0
20991,1,1,1,1,48.0,48,48,0,29,3
20992,8,1,1,8,35.5,43,28,15,29,1
20993,2,2,1,2,38.0,38,38,0,29,1
20994,1,1,1,1,55.0,55,55,0,29,3
20995,3,2,1,3,31.333333333333332,38,28,10,29,1
20996,6,1,3,5,47.666666666666664,67,38,29,29,0
20997,2,1,1,2,50.0,52,48,4,29,3
20998,12,2,1,12,55.916666666666664,67,38,29,29,0
20999,3,1,2,3,65.33333333333333,82,52,30,29,3
21000,4,1,3,4,41.75,48,38,10,29,1
21001,3,1,1,3,41.333333333333336,43,38,5,29,1
21002,3,3,2,3,46.0,57,38,19,29,0
21003,6,4,3,6,50.166666666666664,77,33,44,29,0
21004,1,1,1,1,48.0,48,48,0,29,3
21005,4,3,2,3,39.25,48,33,15,29,1
21006,24,4,4,23,42.375,67,28,39,29,2
21007,9,4,2,8,48.77777777777778,82,20,62,9,0
21008,1,1,1,1,38.0,38,38,0,29,1
21009,4,1,1,4,49.0,72,38,34,29,3
21010,4,1,2,2,40.5,43,38,5,29,1
21011,3,1,1,2,42.666666666666664,52,38,14,29,1
21012,1,1,1,1,28.0,28,28,0,29,1
21013,3,1,1,3,60.666666666666664,82,38,44,29,3
21014,18,4,2,16,44.27777777777778,72,28,44,29,2
21015,20,3,3,20,40.5,72,18,54,29,2
21016,54,4,4,53,44.25925925925926,82,23,59,29,2
21017,11,4,2,11,39.27272727272727,62,28,34,29,0
21018,12,3,3,7,46.666666666666664,62,28,34,29,0
21019,10,3,2,9,36.5,43,23,20,29,0
21020,16,2,1,16,51.75,67,38,29,29,0
21021,21,5,4,18,44.285714285714285,82,23,59,29,2
21022,1,1,1,1,62.0,62,62,0,29,3
21023,6,1,3,6,46.0,62,28,34,29,0
21024,3,2,2,3,57.333333333333336,82,33,49,29,0
21025,10,1,1,8,37.5,48,23,25,29,1
21026,11,4,4,11,41.0,57,28,29,29,0
21027,1,1,1,1,28.0,28,28,0,29,1
21028,1,1,1,1,43.0,43,43,0,29,1
21029,4,4,2,4,37.75,57,28,29,29,0
21030,2,1,1,2,45.0,62,28,34,29,0
21031,2,2,1,2,38.0,43,33,10,29,1
21032,4,2,1,4,36.75,43,28,15,29,1
21033,1,1,1,1,33.0,33,33,0,29,1
21034,4,1,2,4,44.25,48,38,10,46,1
21035,1,1,1,1,48.0,48,48,0,46,3
21036,4,4,2,4,48.5,55,43,12,46,0
21037,4,1,1,4,46.5,62,38,24,29,3
21038,4,1,1,4,44.0,62,33,29,9,0
21039,4,2,2,4,49.0,62,43,19,29,3
21040,5,1,1,4,42.4,60,38,22,29,3
21041,7,4,4,7,44.714285714285715,62,28,34,29,0
21042,11,3,3,11,46.27272727272727,62,28,34,29,0
21043,3,2,1,3,41.333333333333336,48,33,15,9,1
21044,39,4,3,34,43.56410256410256,72,18,54,9,2
21045,8,3,3,8,39.125,57,23,34,9,0
21046,8,4,3,6,47.0,82,28,54,9,0
21047,30,3,2,27,45.233333333333334,82,28,54,9,2
21048,4,1,2,4,41.5,62,28,34,29,0
21049,14,3,3,14,42.285714285714285,82,20,62,29,2
21050,4,1,2,4,42.75,72,28,44,29,0
21051,5,2,2,5,51.4,62,38,24,29,0
21052,1,1,1,1,33.0,33,33,0,29,1
21053,2,2,1,2,50.0,62,38,24,29,3
21054,1,1,1,1,26.0,26,26,0,29,1
21055,1,1,1,1,72.0,72,72,0,29,3
21056,4,1,1,3,60.75,67,52,15,29,3
21057,10,3,2,10,48.9,62,33,29,29,0
21058,23,1,4,22,44.52173913043478,67,23,44,29,2
21059,10,3,3,10,53.4,67,28,39,22,0
21060,7,3,3,7,58.57142857142857,72,43,29,38,0
21061,9,1,1,9,53.44444444444444,67,38,29,27,3
21062,1,1,1,1,43.0,43,43,0,29,1
21063,13,2,3,10,46.76923076923077,62,28,34,29,0
21064,2,1,1,2,52.5,62,43,19,29,3
21065,4,2,1,4,42.5,57,28,29,9,0
21066,1,1,1,1,48.0,48,48,0,27,3
21067,34,5,3,27,38.38235294117647,62,28,34,29,2
21068,5,1,2,4,45.6,62,28,34,29,0
21069,6,1,1,6,47.666666666666664,72,28,44,29,0
21070,17,4,2,16,43.88235294117647,72,28,44,29,2
21071,21,5,4,19,41.80952380952381,62,23,39,29,2
21072,1,1,1,1,33.0,33,33,0,29,1
21073,3,1,1,3,51.0,67,38,29,29,3
21074,39,3,4,28,45.56410256410256,82,20,62,29,2
21075,3,2,3,3,41.0,52,28,24,9,0
21076,1,1,1,1,62.0,62,62,0,29,3
21077,5,2,3,5,41.2,82,20,62,29,0
21078,1,1,1,1,72.0,72,72,0,29,3
21079,15,4,2,13,32.666666666666664,43,23,20,29,0
21080,2,1,1,2,52.5,62,43,19,29,3
21081,2,2,1,2,30.5,33,28,5,29,1
21082,3,1,1,3,47.666666666666664,72,28,44,29,0
21083,6,2,2,6,51.666666666666664,62,38,24,29,0
21084,11,1,3,10,44.09090909090909,67,28,39,29,0
21085,3,2,1,3,40.333333333333336,52,26,26,29,1
21086,1,1,1,1,43.0,43,43,0,29,1
21087,7,1,3,7,43.42857142857143,62,28,34,9,0
21088,1,1,1,1,43.0,43,43,0,29,1
21089,5,1,2,5,41.8,62,28,34,29,0
21090,13,4,3,13,47.84615384615385,82,28,54,29,2
